Date,Customer_ID,Order_ID,User_Name,User_Email,Phone_Number,City,Product Name,Region,State,Rating,Brand,Product_Category,Product_ID,Revenue,Net_Profit,Units_Sold,Unit_Price,Discount_Percent
12/3/2027,CUST100973,ORD200973,Rohan,rohan973@gmail.com,9169990000,Mumbai,Deodorant,South,Maharashtra,2,Minimalist,Wellness,P100973,34046.82,32512.04,173,1046.47,48.85
3/13/2027,CUST100974,ORD200974,Aditya,aditya974@gmail.com,9170860000,Patna,Face Cream,North,Bihar,4,L'Oreal,Accessories,P100974,132975.97,13511.6,17,3372.83,13.64
3/14/2027,CUST100975,ORD200975,Harshita,harshita975@gmail.com,9193490000,Coimbatore,Aftershave,East,Tamil Nadu,3,MAC,Beauty,P100975,41697.56,32862.74,56,557.99,7.92
3/15/2027,CUST100976,ORD200976,Priya,priya976@gmail.com,9186250000,Nagpur,Aftershave,South,Maharashtra,3,Nykaa Cosmetics,Beauty,P100976,83734.06,2140.93,226,2588.47,2.6
3/16/2027,CUST100977,ORD200977,Shreya,shreya977@gmail.com,9179100000,Bangalore,Shaving Cream,East,Karnataka,5,MAC,Accessories,P100977,108582.76,387.89,46,894.95,12.05
3/17/2027,CUST100978,ORD200978,Aditya,aditya978@gmail.com,9167390000,Jaipur,Toner,West,Rajasthan,3,Maybelline,Skincare,P100978,115883.98,4619.16,67,2140.11,34.2
3/18/2027,CUST100979,ORD200979,Harshita,harshita979@gmail.com,9171910000,Ahmedabad,Conditioner,East,Gujarat,4,MAC,Accessories,P100979,120899.76,34970.32,197,4181.61,4.26
3/19/2027,CUST100980,ORD200980,Rohan,rohan980@gmail.com,9199020000,Kolkata,Soap,North,West Bengal,3,Huda Beauty,Fashion,P100980,128386.15,21395.5,142,4937.12,12.24
3/20/2027,CUST100981,ORD200981,Ishita,ishita981@gmail.com,9166580000,Indore,Toner,North,Madhya Pradesh,5,L'Oreal,Accessories,P100981,55081.97,23804.64,323,1658,42.77
3/21/2027,CUST100982,ORD200982,Priya,priya982@gmail.com,9176450000,Pune,Shampoo,South,Maharashtra,5,Maybelline,Beauty,P100982,80872.13,33704,23,2706.58,29.15
3/22/2027,CUST100983,ORD200983,Sneha,sneha983@gmail.com,9173450000,Patna,Serum,North,Bihar,3,Maybelline,Accessories,P100983,8426.41,2120.77,487,2605.36,3.48
3/23/2027,CUST100984,ORD200984,Aarav,aarav984@gmail.com,9179080000,Chennai,Shampoo,East,Tamil Nadu,2,The Body Shop,Wellness,P100984,153982.64,15545.57,94,4776.57,2.38
3/24/2027,CUST100985,ORD200985,Ishita,ishita985@gmail.com,9165320000,Kolkata,Toner,West,West Bengal,4,Maybelline,Haircare,P100985,167582.8,25759.31,242,2445.06,3.06
3/25/2027,CUST100986,ORD200986,Ananya,ananya986@gmail.com,9169540000,Lucknow,Deodorant,West,Uttar Pradesh,5,The Body Shop,Fashion,P100986,40648.12,16246.74,237,3525.62,47.09
3/26/2027,CUST100987,ORD200987,Vivaan,vivaan987@gmail.com,9185310000,Hyderabad,Shampoo,South,Telangana,4,Lakme,Accessories,P100987,41087.35,1382,445,4616.77,42.49
3/27/2027,CUST100988,ORD200988,Vivaan,vivaan988@gmail.com,9163640000,Coimbatore,Serum,West,Tamil Nadu,4,Minimalist,Beauty,P100988,9365.24,26072.65,407,1929.55,42.25
3/28/2027,CUST100989,ORD200989,Sneha,sneha989@gmail.com,9168840000,Indore,Face Cream,South,Madhya Pradesh,4,The Body Shop,Haircare,P100989,194106.38,15716.91,411,4520.4,46.21
3/29/2027,CUST100990,ORD200990,Vikram,vikram990@gmail.com,9172530000,Nagpur,Deodorant,South,Maharashtra,2,L'Oreal,Fashion,P100990,161630.13,866.44,54,4595.54,25.26
3/30/2027,CUST100991,ORD200991,Rahul,rahul991@gmail.com,9174920000,Kolkata,Perfume,South,West Bengal,2,MAC,Beauty,P100991,72779.94,6903.68,138,4660.25,12.37
3/31/2027,CUST100992,ORD200992,Rohan,rohan992@gmail.com,9172910000,Patna,Soap,North,Bihar,3,The Body Shop,Skincare,P100992,96899.75,8781.53,473,1425.19,20.07
1/4/2027,CUST100993,ORD200993,Akshay,akshay993@gmail.com,9180590000,Bangalore,Face Mask,East,Karnataka,2,Maybelline,Wellness,P100993,59101.43,20473.57,333,2061.74,35.94
2/4/2027,CUST100994,ORD200994,Meera,meera994@gmail.com,9174520000,Delhi,Face Mask,North,Delhi,3,L'Oreal,Skincare,P100994,119851.55,7536.36,272,4364.94,43.8
3/4/2027,CUST100995,ORD200995,Sneha,sneha995@gmail.com,9163290000,Patna,Conditioner,West,Bihar,3,The Body Shop,Wellness,P100995,143744.37,14516.96,41,1859.89,21.75
4/4/2027,CUST100996,ORD200996,Neha,neha996@gmail.com,9196720000,Chandigarh,Body Lotion,North,Punjab,4,The Body Shop,Accessories,P100996,90026.33,30051.56,98,3041.24,26.77
5/4/2027,CUST100997,ORD200997,Akshay,akshay997@gmail.com,9199950000,Jaipur,Face Mask,South,Rajasthan,4,Maybelline,Fashion,P100997,174845.24,32328.02,183,678.47,46.59
6/4/2027,CUST100998,ORD200998,Akshay,akshay998@gmail.com,9176930000,Ahmedabad,Toner,North,Gujarat,5,Huda Beauty,Accessories,P100998,103888.15,31836.98,128,375.75,5.37
7/4/2027,CUST100999,ORD200999,Shreya,shreya999@gmail.com,9162890000,Kolkata,Toner,North,West Bengal,3,Huda Beauty,Wellness,P100999,29706.4,27833.81,229,2118.77,43.11
